Taxonomy,A1b,A2b,A3b,A4b,A5b,A6b,A7b,A8b,A9b,A10b,A11b,A12b,A13b,A14b,A15b,A16b,B1b,B2b,B3b,B4b,B5b,B6b,B7b,B8b,B9b,B10b,B11b,B12b,B13b,B14b,B15b,B16b,C1b,C2b,C3b,C4b,C5b,C6b,C7b,C8b,C9b,C10b,C11b,C12b,C13b,C14b,C15b,C16b,D1b,D2b,D3b,D4b,D5b,D6b,D7b,D8b,D9b,D10b,D11b,D12b,D13b,D14b,D15b,D16b,E1b,E2b,E3b,E4b,E5b,E6b,E7b,E8b,E9b,E10b,E11b,E12b,E13b,E14b,E15b,E16b,F1b,F2b,F3b,F4b,F5b,F6b,F7b,F8b,F9b,F10b,F11b,F12b,F13b,F14b,F15b,F16b,Tax_detail
Frankiales,0.009888619,0.012780237,0.009817221,0.009281736,0.009531629,0.006854205,0.006640011,0.007282593,0.006711409,0.008567757,0.0070327,0.007425389,0.010031415,0.009317435,0.00949593,0.014458089,0.012351849,0.013422819,0.007889476,0.010995288,0.007960874,0.007889476,0.007853777,0.006461516,0.007353991,0.008710553,0.007139797,0.007960874,0.012030558,0.011566472,0.013494217,0.009103241,0.01338712,0.010816793,0.009210338,0.011852063,0.010959589,0.007211195,0.008746252,0.009710124,0.007496787,0.009460231,0.009460231,0.006568613,0.015314865,0.009817221,0.015207768,0.009745823,0.01128088,0.012244752,0.013458518,0.014315293,0.011209482,0.010031415,0.012530344,0.006461516,0.008282165,0.007461088,0.007889476,0.012137655,0.012994431,0.014315293,0.019420248,0.01620734,0.01374411,0.012780237,0.009067542,0.012173354,0.009460231,0.00913894,0.007425389,0.007782379,0.006889904,0.007139797,0.008746252,0.008889048,0.014136799,0.009281736,0.012958732,0.010781094,0.009174639,0.012280451,0.01374411,0.009960017,0.011673568,0.00738969,0.007068399,0.00949593,0.004462373,0.008032272,0.008424961,0.011780665,0.012708839,0.010388405,0.012923033,0.009924318,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;
Thermomicrobiales,0.012744538,0.01374411,0.008532058,0.013422819,0.00881765,0.010138512,0.010352706,0.011744966,0.014529487,0.012351849,0.007925175,0.007675282,0.010174211,0.009638726,0.008496359,0.012887334,0.012209053,0.01128088,0.01020991,0.012066257,0.009817221,0.01160217,0.007568185,0.007318292,0.013494217,0.010888191,0.010067114,0.007461088,0.009281736,0.009674425,0.011316579,0.008210767,0.013351421,0.012637441,0.010031415,0.015886049,0.009638726,0.010959589,0.012637441,0.010602599,0.007960874,0.011495074,0.006604312,0.009067542,0.006997001,0.010281308,0.013851207,0.014029702,0.011245181,0.012851635,0.012958732,0.012780237,0.010709696,0.016707126,0.015243467,0.012744538,0.013101528,0.011173783,0.008710553,0.008282165,0.010816793,0.012958732,0.015529059,0.015029273,0.012780237,0.01160217,0.00635442,0.011423676,0.010245609,0.015707554,0.009603027,0.012566043,0.013994003,0.014458089,0.01442239,0.013351421,0.010781094,0.01020991,0.016635728,0.014315293,0.009460231,0.010638298,0.009960017,0.006854205,0.009031843,0.013637013,0.010245609,0.013637013,0.009531629,0.014029702,0.00846066,0.012637441,0.010388405,0.012851635,0.015172069,0.013172926,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;
Rokubacteriales,0.005854634,0.004248179,0.007139797,0.004069684,0.005890333,0.007889476,0.007568185,0.012958732,0.014279594,0.007996573,0.008353563,0.008781951,0.009531629,0.009317435,0.00635442,0.007925175,0.008139369,0.002927317,0.011102385,0.005747537,0.010459803,0.009817221,0.008567757,0.00667571,0.012209053,0.007104098,0.010495502,0.008139369,0.006711409,0.007104098,0.005569042,0.004462373,0.009281736,0.004033985,0.009031843,0.006818506,0.007675282,0.016171641,0.009603027,0.007068399,0.010888191,0.010031415,0.014386691,0.0070327,0.007710981,0.006604312,0.008032272,0.006140226,0.006925603,0.003605598,0.010138512,0.004962159,0.010031415,0.008960446,0.013708411,0.007710981,0.009995716,0.005319149,0.010281308,0.007532486,0.006461516,0.008674854,0.00738969,0.007603884,0.005783236,0.001713551,0.008353563,0.002320434,0.004676567,0.005426246,0.005711838,0.005533343,0.008175068,0.008781951,0.007282593,0.006318721,0.006283022,0.005461945,0.005818935,0.006140226,0.00599743,0.001784949,0.008496359,0.004283878,0.008139369,0.010638298,0.0070327,0.005604741,0.008853349,0.007996573,0.008424961,0.006425818,0.005461945,0.01585035,0.010031415,0.006390119,k__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;
Defluviicoccales,0.005104955,0.003891189,0.004390975,0.005497644,0.00564044,0.00456947,0.006925603,0.00949593,0.013922605,0.008353563,0.011316579,0.010067114,0.00881765,0.006532914,0.004962159,0.007282593,0.009210338,0.007139797,0.006604312,0.009460231,0.008889048,0.010495502,0.012780237,0.010781094,0.012244752,0.008032272,0.011709267,0.013458518,0.010709696,0.007853777,0.006818506,0.005569042,0.007568185,0.00774668,0.005604741,0.010638298,0.008139369,0.005569042,0.0070327,0.010317007,0.01477938,0.011066686,0.012280451,0.007425389,0.011816364,0.008674854,0.005961731,0.004355276,0.00635442,0.006532914,0.007532486,0.008424961,0.007818078,0.007175496,0.015314865,0.006747108,0.00985292,0.007318292,0.01020991,0.011387977,0.006425818,0.008282165,0.005783236,0.007139797,0.007104098,0.004890761,0.006068828,0.006247323,0.003926888,0.006532914,0.006532914,0.008139369,0.0105669,0.006390119,0.007425389,0.006818506,0.005961731,0.00456947,0.003784093,0.004640868,0.003784093,0.003712695,0.004855062,0.005854634,0.008139369,0.005926032,0.007246894,0.006925603,0.00738969,0.005354848,0.009638726,0.006782807,0.008210767,0.010281308,0.006818506,0.004676567,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;
Tepidisphaerales,0.001927745,0.001820648,0.001320862,0.000571184,0.001499357,0.001677852,0.003355705,0.00210624,0.004033985,0.002249036,0.002748822,0.000892475,0.001892046,0.002713123,0.001642153,0.000464087,0.000321291,0.001570755,0.003391404,0.002427531,0.004248179,0.003676996,0.002427531,0.000999572,0.001463658,0.001320862,0.001427959,0.003320006,0.002213337,0.001356561,0.002034842,0.001999143,0.001892046,0.001285164,0.006318721,0.004390975,0.002713123,0.001285164,0.001035271,0.000821077,0.001927745,0.002320434,0.002534628,0.009067542,0.000892475,0.001535056,0.002498929,0.004783664,0.005818935,0.003891189,0.005354848,0.00282022,0.001999143,0.002498929,0.000642582,0.006497215,0.005461945,0.004962159,0.003391404,0.003712695,0.002284735,0.000963873,0.00282022,0.001142368,0.000464087,0.003212909,0.003891189,0.004498072,0.011994859,0.003748394,0.005747537,0.002356133,0.004426674,0.003998286,0.002748822,0.004498072,0.002963016,0.004033985,0.00528345,0.00174925,0.004319577,0.004676567,0.003034414,0.00421248,0.004712266,0.00174925,0.001499357,0.001427959,0.00246323,0.003748394,0.001927745,0.002748822,0.001142368,0.001249465,0.002427531,0.002034842,k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;
Polyangiales,0.003855491,0.004105383,0.005497644,0.00528345,0.007104098,0.006925603,0.005390547,0.00774668,0.006175925,0.011138084,0.006461516,0.005818935,0.005711838,0.005069256,0.005604741,0.008639155,0.007996573,0.008246466,0.003605598,0.006532914,0.004533771,0.008317864,0.007353991,0.006247323,0.007782379,0.007960874,0.004819363,0.005497644,0.005140654,0.005783236,0.006318721,0.004747965,0.005247751,0.006461516,0.003498501,0.005104955,0.005069256,0.00667571,0.007068399,0.008924747,0.006925603,0.00564044,0.006283022,0.00246323,0.007353991,0.005676139,0.005247751,0.005247751,0.002177638,0.003141511,0.003926888,0.003641297,0.004248179,0.004605169,0.006104527,0.003641297,0.004141082,0.003391404,0.00282022,0.003355705,0.003212909,0.005926032,0.004033985,0.00738969,0.007996573,0.00528345,0.004605169,0.004747965,0.002070541,0.00528345,0.003498501,0.006104527,0.004605169,0.004462373,0.00492646,0.005069256,0.003569899,0.005426246,0.003391404,0.005461945,0.002213337,0.00492646,0.00282022,0.004069684,0.008067971,0.003284307,0.003355705,0.006318721,0.003998286,0.003355705,0.005212052,0.004462373,0.004283878,0.007675282,0.007710981,0.006640011,k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;
Azospirillales,0.00492646,0.004319577,0.004283878,0.004640868,0.005747537,0.003284307,0.004355276,0.00635442,0.005604741,0.007211195,0.007318292,0.005247751,0.006461516,0.00564044,0.005604741,0.007568185,0.008746252,0.007603884,0.004783664,0.008674854,0.006318721,0.007889476,0.008389262,0.005961731,0.006640011,0.006175925,0.00635442,0.008317864,0.007889476,0.007175496,0.007960874,0.005497644,0.008282165,0.007282593,0.005676139,0.010959589,0.009281736,0.004105383,0.004783664,0.006961302,0.008424961,0.007353991,0.003784093,0.005319149,0.009281736,0.006532914,0.007960874,0.004747965,0.006818506,0.007675282,0.008924747,0.009460231,0.004712266,0.006247323,0.009603027,0.005354848,0.006033129,0.005818935,0.005961731,0.008246466,0.005354848,0.005961731,0.009281736,0.008889048,0.008067971,0.00599743,0.007353991,0.007853777,0.005961731,0.007175496,0.00564044,0.006068828,0.005890333,0.005533343,0.006425818,0.008032272,0.005926032,0.004498072,0.005783236,0.004997858,0.004033985,0.006211624,0.006318721,0.007960874,0.009103241,0.003962587,0.004176781,0.004783664,0.002748822,0.005711838,0.006247323,0.006425818,0.005461945,0.006640011,0.009174639,0.004962159,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;
Gemmatimonadales,0.005854634,0.005818935,0.005890333,0.005140654,0.007710981,0.005961731,0.004319577,0.008567757,0.00738969,0.005711838,0.007282593,0.006211624,0.00528345,0.004747965,0.005497644,0.006532914,0.008960446,0.005961731,0.005604741,0.006497215,0.007639583,0.0070327,0.006818506,0.008246466,0.007675282,0.006175925,0.007318292,0.006747108,0.005854634,0.005390547,0.005604741,0.005247751,0.007710981,0.006640011,0.005176353,0.007211195,0.008960446,0.006390119,0.008424961,0.008924747,0.007639583,0.007282593,0.00949593,0.003676996,0.007211195,0.00599743,0.005676139,0.005033557,0.005247751,0.005783236,0.008032272,0.006782807,0.007925175,0.008353563,0.01092389,0.005426246,0.005926032,0.005783236,0.005711838,0.006247323,0.006318721,0.006175925,0.006104527,0.007353991,0.004676567,0.004248179,0.008175068,0.005854634,0.004498072,0.006104527,0.005069256,0.007139797,0.006283022,0.004962159,0.006425818,0.00528345,0.004498072,0.003605598,0.004462373,0.005212052,0.003070113,0.002391832,0.004712266,0.005354848,0.006925603,0.006961302,0.004962159,0.005497644,0.003998286,0.005461945,0.006889904,0.004962159,0.005533343,0.009710124,0.006925603,0.008282165,k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;
IMCC26256,0.005890333,0.006104527,0.007532486,0.007175496,0.010067114,0.007496787,0.00492646,0.006782807,0.006711409,0.006318721,0.007639583,0.007211195,0.00635442,0.005783236,0.006961302,0.008853349,0.008567757,0.006033129,0.006532914,0.005890333,0.005711838,0.006461516,0.006532914,0.007175496,0.00846066,0.005961731,0.00667571,0.006568613,0.006782807,0.00774668,0.007211195,0.006889904,0.007211195,0.006604312,0.005390547,0.006889904,0.006211624,0.006283022,0.009674425,0.009531629,0.00774668,0.00774668,0.006425818,0.003855491,0.00667571,0.006711409,0.00564044,0.005461945,0.005104955,0.004997858,0.005818935,0.005604741,0.007211195,0.00738969,0.008674854,0.004498072,0.005140654,0.004426674,0.005212052,0.006140226,0.006175925,0.007461088,0.005890333,0.006818506,0.006925603,0.004605169,0.005426246,0.004640868,0.004533771,0.005854634,0.004533771,0.006247323,0.006532914,0.004426674,0.005854634,0.005104955,0.004712266,0.005604741,0.004962159,0.005604741,0.005533343,0.003605598,0.006033129,0.00635442,0.005926032,0.005711838,0.005818935,0.005854634,0.003819792,0.005926032,0.005926032,0.005747537,0.005854634,0.007282593,0.006889904,0.007782379,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;
Paenibacillales,0.003034414,0.006318721,0.002891618,0.002356133,0.004248179,0.004712266,0.002784521,0.003926888,0.003141511,0.005961731,0.003569899,0.004498072,0.00421248,0.00421248,0.004319577,0.007425389,0.007068399,0.009995716,0.002784521,0.006318721,0.002677424,0.004533771,0.004319577,0.005247751,0.003034414,0.00635442,0.004105383,0.004498072,0.003355705,0.004283878,0.00667571,0.005069256,0.004033985,0.00635442,0.001677852,0.003712695,0.003819792,0.004533771,0.004248179,0.006390119,0.002677424,0.005176353,0.003605598,0.002034842,0.004533771,0.003962587,0.004176781,0.003784093,0.001999143,0.003034414,0.002284735,0.003712695,0.004176781,0.004426674,0.003641297,0.002391832,0.002070541,0.003427103,0.001927745,0.003141511,0.004426674,0.004855062,0.004498072,0.004533771,0.003427103,0.008639155,0.002070541,0.002963016,0.002034842,0.003605598,0.002070541,0.005390547,0.002284735,0.004069684,0.003462802,0.003676996,0.002713123,0.002641725,0.002784521,0.006140226,0.002748822,0.00421248,0.002534628,0.003962587,0.003391404,0.006175925,0.003498501,0.004819363,0.002570327,0.003284307,0.003819792,0.003891189,0.00456947,0.003141511,0.003498501,0.006175925,k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;
Cytophagales,0.00210624,0.002534628,0.00210624,0.002320434,0.000821077,0.002534628,0.005569042,0.00421248,0.002927317,0.007282593,0.003070113,0.00282022,0.003569899,0.002570327,0.00282022,0.00846066,0.0035342,0.00492646,0.002213337,0.005390547,0.003748394,0.004533771,0.002677424,0.003320006,0.00282022,0.005069256,0.003248608,0.002249036,0.003712695,0.004105383,0.004498072,0.003391404,0.003427103,0.003105812,0.001463658,0.003320006,0.003320006,0.000856776,0.001356561,0.002034842,0.003391404,0.00282022,0.003605598,0.001856347,0.005604741,0.003891189,0.003676996,0.002748822,0.003034414,0.004533771,0.003676996,0.004141082,0.001963444,0.002677424,0.002784521,0.00317721,0.003962587,0.003498501,0.002498929,0.004997858,0.002141939,0.002534628,0.002748822,0.009460231,0.006247323,0.003320006,0.002606026,0.005212052,0.002284735,0.003641297,0.004105383,0.00635442,0.004248179,0.002963016,0.005140654,0.002891618,0.002784521,0.007889476,0.002784521,0.006532914,0.00174925,0.005390547,0.001963444,0.004712266,0.003641297,0.002606026,0.004033985,0.006068828,0.002855919,0.001999143,0.003819792,0.003034414,0.002034842,0.001642153,0.003355705,0.002784521,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;
Streptosporangiales,0.004426674,0.005461945,0.005069256,0.004855062,0.003998286,0.003998286,0.003427103,0.004962159,0.004426674,0.004319577,0.00456947,0.003712695,0.004855062,0.003748394,0.003891189,0.005854634,0.005319149,0.006889904,0.003391404,0.004105383,0.003248608,0.002998715,0.003462802,0.004783664,0.003498501,0.005247751,0.004033985,0.002891618,0.004069684,0.00492646,0.003391404,0.004176781,0.005390547,0.006889904,0.002963016,0.003284307,0.0035342,0.006318721,0.005426246,0.007425389,0.004355276,0.005890333,0.003962587,0.003462802,0.006390119,0.004141082,0.005461945,0.004533771,0.00282022,0.004141082,0.004141082,0.004390975,0.004462373,0.004533771,0.00564044,0.002748822,0.003034414,0.003926888,0.00282022,0.004069684,0.007175496,0.004176781,0.005497644,0.005747537,0.004462373,0.003926888,0.002998715,0.005854634,0.003926888,0.00492646,0.003712695,0.009281736,0.003998286,0.005176353,0.003141511,0.004712266,0.003891189,0.0035342,0.003498501,0.003498501,0.003320006,0.003998286,0.003212909,0.00317721,0.002998715,0.00421248,0.003212909,0.005212052,0.002498929,0.005033557,0.004319577,0.003355705,0.004498072,0.004819363,0.003784093,0.004069684,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;
Subgroup_17,0.006425818,0.006033129,0.003676996,0.004426674,0.003034414,0.003070113,0.004390975,0.003569899,0.002998715,0.003070113,0.003641297,0.002284735,0.004390975,0.005426246,0.00635442,0.001642153,0.000678281,0.001999143,0.004462373,0.002427531,0.00456947,0.002927317,0.002284735,0.001677852,0.003641297,0.002570327,0.002963016,0.002855919,0.003320006,0.001677852,0.002391832,0.003320006,0.003141511,0.002748822,0.00317721,0.002213337,0.002070541,0.008960446,0.005212052,0.001427959,0.002677424,0.002748822,0.003855491,0.002963016,0.001178067,0.002249036,0.003784093,0.005319149,0.005604741,0.003355705,0.002641725,0.00246323,0.003676996,0.003569899,0.001856347,0.004283878,0.003141511,0.002391832,0.003320006,0.002284735,0.004819363,0.001178067,0.003034414,0.001499357,0.000785378,0.002356133,0.006425818,0.003105812,0.002570327,0.003034414,0.003998286,0.002748822,0.002641725,0.004605169,0.00456947,0.002713123,0.005390547,0.004605169,0.004426674,0.002498929,0.003998286,0.002534628,0.004962159,0.003427103,0.003855491,0.003462802,0.003284307,0.002677424,0.002855919,0.002320434,0.0035342,0.002891618,0.002356133,0.005354848,0.004141082,0.00317721,k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_17;
unidentified_Gammaproteobacteria,0.002427531,0.002284735,0.003391404,0.003855491,0.003427103,0.005890333,0.006461516,0.005676139,0.005354848,0.008496359,0.004355276,0.004712266,0.004997858,0.003998286,0.003748394,0.006033129,0.005390547,0.003891189,0.002855919,0.005069256,0.003569899,0.004283878,0.0035342,0.003855491,0.005426246,0.006997001,0.003034414,0.002998715,0.004176781,0.004712266,0.003605598,0.003998286,0.004248179,0.005176353,0.003212909,0.002498929,0.002606026,0.002713123,0.004069684,0.004997858,0.005854634,0.00635442,0.003676996,0.002713123,0.004248179,0.005426246,0.003320006,0.004069684,0.002677424,0.003462802,0.002641725,0.002606026,0.002891618,0.002891618,0.006425818,0.004819363,0.003569899,0.003427103,0.002641725,0.003926888,0.002320434,0.006211624,0.002391832,0.007318292,0.005461945,0.003320006,0.002855919,0.002963016,0.00282022,0.004890761,0.003926888,0.005890333,0.003962587,0.003641297,0.005033557,0.004248179,0.002641725,0.004783664,0.001820648,0.004819363,0.002570327,0.003141511,0.002641725,0.003998286,0.004176781,0.003284307,0.004141082,0.006104527,0.003105812,0.003998286,0.005069256,0.003141511,0.002713123,0.004176781,0.003891189,0.003070113,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unidentified_Gammaproteobacteria;
Pirellulales,0.0035342,0.004605169,0.002320434,0.002070541,0.004176781,0.002606026,0.004355276,0.003427103,0.004890761,0.0035342,0.004426674,0.002891618,0.004248179,0.003784093,0.005890333,0.000464087,0.000428388,0.001642153,0.005783236,0.002391832,0.00564044,0.00456947,0.003748394,0.001356561,0.003355705,0.002927317,0.003034414,0.006782807,0.003034414,0.002070541,0.002713123,0.003070113,0.002034842,0.002213337,0.004533771,0.003320006,0.002606026,0.00810367,0.003605598,0.001285164,0.002963016,0.003070113,0.004105383,0.004426674,0.001784949,0.002034842,0.002677424,0.006104527,0.004712266,0.003676996,0.002320434,0.001499357,0.001606454,0.002998715,0.001249465,0.004819363,0.003498501,0.003355705,0.002677424,0.001892046,0.00317721,0.000999572,0.001892046,0.001035271,0.00035699,0.002784521,0.006889904,0.002570327,0.002606026,0.002748822,0.003819792,0.001999143,0.003248608,0.005247751,0.002641725,0.002070541,0.005961731,0.004283878,0.003569899,0.001856347,0.004462373,0.005533343,0.003784093,0.004248179,0.006640011,0.003391404,0.003248608,0.003355705,0.002284735,0.003105812,0.003498501,0.004390975,0.00246323,0.002606026,0.005033557,0.004676567,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;
Actinomarinales,0.006283022,0.003284307,0.00492646,0.00456947,0.005569042,0.003712695,0.002427531,0.002606026,0.003105812,0.003355705,0.003819792,0.004747965,0.005247751,0.004176781,0.007139797,0.004855062,0.003462802,0.003462802,0.00492646,0.003891189,0.004283878,0.003819792,0.003891189,0.003855491,0.003748394,0.004033985,0.003962587,0.003427103,0.004890761,0.003676996,0.005461945,0.004605169,0.004283878,0.003212909,0.003926888,0.003427103,0.003926888,0.007925175,0.004855062,0.003819792,0.0035342,0.004105383,0.0035342,0.001856347,0.004355276,0.003355705,0.004890761,0.004141082,0.006283022,0.002998715,0.002677424,0.00282022,0.004640868,0.004855062,0.003855491,0.002284735,0.002713123,0.002498929,0.002034842,0.002963016,0.00492646,0.003141511,0.004248179,0.003320006,0.003284307,0.003462802,0.006247323,0.003284307,0.002784521,0.00317721,0.003784093,0.003641297,0.00246323,0.00282022,0.003141511,0.003141511,0.00635442,0.005711838,0.005961731,0.004069684,0.003891189,0.002784521,0.004033985,0.003855491,0.00317721,0.002963016,0.002855919,0.002534628,0.001892046,0.003998286,0.003891189,0.003641297,0.003748394,0.004962159,0.005247751,0.005176353,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;
